Wall time,Step,Value
1643573549.8160925,0,0.3462822735309601
1643573626.2423215,1,0.07919862121343613
1643573703.9494894,2,0.049802932888269424
1643573780.7760046,3,0.0334889255464077
1643573857.9130259,4,0.023264164105057716
1643573934.2505376,5,0.019477935507893562
1643574011.1628554,6,0.016781389713287354
1643574087.567566,7,0.014737756922841072
1643574164.9619434,8,0.013409295119345188
1643574242.07092,9,0.012326337397098541
1643574318.2173975,10,0.011410090140998363
1643574394.3250976,11,0.010875895619392395
1643574470.6201289,12,0.009834468364715576
1643574546.7030344,13,0.009366692043840885
1643574622.6996493,14,0.008936426602303982
1643574699.6570814,15,0.008592507801949978
1643574775.9455457,16,0.007939371280372143
1643574852.5356848,17,0.00788805726915598
1643574929.5972285,18,0.007701201364398003
1643575006.956624,19,0.007342657074332237
1643575083.9937446,20,0.007351511623710394
1643575161.6831858,21,0.006725178100168705
1643575238.7431822,22,0.006705829873681068
1643575314.764177,23,0.0064947037026286125
1643575391.6234539,24,0.006153890397399664
1643575468.1921563,25,0.006428135558962822
1643575544.9054587,26,0.00599383981898427
1643575621.853099,27,0.00599268451333046
1643575699.0194645,28,0.005867596250027418
1643575775.9402206,29,0.005787720903754234
1643575853.351869,30,0.005637092050164938
1643575929.6233494,31,0.005448938347399235
1643576006.487136,32,0.005278360098600388
1643576083.4337223,33,0.0056215436197817326
1643576160.1651366,34,0.005384978838264942
1643576236.9248333,35,0.004975807387381792
1643576313.3122468,36,0.0052229114808142185
1643576389.7129073,37,0.005101071670651436
1643576465.6041214,38,0.0050390963442623615
1643576542.4937804,39,0.004880737513303757
1643576619.5558772,40,0.004993457347154617
1643576695.897711,41,0.00476869335398078
1643576772.2646463,42,0.004654305521398783
1643576848.497012,43,0.004729249514639378
1643576925.5546465,44,0.004484531935304403
1643577001.6492043,45,0.004627154674381018
1643577077.9062245,46,0.004927570931613445
1643577154.3417451,47,0.004472154658287764
1643577230.4871705,48,0.0045601557940244675
1643577307.8130727,49,0.004465595819056034
1643577384.1753588,50,0.004297858104109764
1643577460.7728724,51,0.00431837560608983
1643577537.7470613,52,0.004281647969037294
1643577613.8040395,53,0.004226711578667164
1643577690.069209,54,0.004543064162135124
1643577766.669953,55,0.004111099988222122
1643577844.2868414,56,0.004323085304349661
1643577920.5199234,57,0.004179796669632196
1643577996.7255547,58,0.004112828057259321
1643578073.1464384,59,0.004097186494618654
1643578149.3346674,60,0.004263048060238361
1643578225.6211152,61,0.003878204384818673
1643578302.0997722,62,0.004025014117360115
1643578378.045803,63,0.003914648201316595
1643578455.0180078,64,0.004302592482417822
1643578531.6156824,65,0.0039036725647747517
1643578608.3003848,66,0.0038448679260909557
1643578684.451352,67,0.004065937362611294
1643578760.9308462,68,0.0037212444003671408
1643578837.94621,69,0.0037701893597841263
1643578914.5688574,70,0.0037716336082667112
1643578991.0265508,71,0.0039189476519823074
1643579067.8292587,72,0.0038930396549403667
1643579145.2960005,73,0.003725883085280657
1643579221.3588417,74,0.003741687396541238
1643579297.6125941,75,0.0037467889487743378
1643579373.5477638,76,0.0036975962575525045
1643579449.7091694,77,0.003626690013334155
1643579524.3210378,78,0.003750064643099904
1643579597.9871626,79,0.0038170982152223587
1643579671.6850727,80,0.003677747445181012
1643579747.0221267,81,0.003707350930199027
1643579823.4445152,82,0.0036992875393480062
1643579899.1904252,83,0.0037314833607524633
1643579974.722868,84,0.0035564382560551167
1643580048.962905,85,0.0035945253912359476
1643580125.132745,86,0.0035472759045660496
1643580201.638297,87,0.0034494674764573574
1643580278.589329,88,0.003441089065745473
1643580354.7803638,89,0.0034951302222907543
1643580431.730166,90,0.0035145136062055826
1643580509.4185493,91,0.0034960885532200336
1643580585.9962273,92,0.003496082266792655
1643580661.7328348,93,0.0033836867660284042
1643580738.0484536,94,0.003367565106600523
1643580814.3909745,95,0.0036541959270834923
1643580891.3285575,96,0.0035163394641131163
1643580967.349112,97,0.0033689874690026045
1643581043.5593371,98,0.0033933448139578104
1643581119.8932507,99,0.0034955418668687344
