Wall time,Step,Value
1643642926.904864,0,0.5275583863258362
1643643290.7512546,1,0.09247798472642899
1643643655.211143,2,0.05204523354768753
1643644018.836673,3,0.03733982890844345
1643644382.5893097,4,0.02765871025621891
1643644747.6031935,5,0.024735677987337112
1643645111.6108985,6,0.022706836462020874
1643645475.8835313,7,0.020483097061514854
1643645840.345543,8,0.02000509202480316
1643646204.5453806,9,0.019246913492679596
1643646569.6416755,10,0.017113812267780304
1643646933.413899,11,0.016079029068350792
1643647297.1773777,12,0.015180994756519794
1643647662.0176473,13,0.014904364012181759
1643648026.801911,14,0.014942368492484093
1643648390.2714837,15,0.014639243483543396
1643648753.9639027,16,0.013500680215656757
1643649118.3015199,17,0.013364947400987148
1643649483.107405,18,0.012999688275158405
1643649848.0069182,19,0.012978731654584408
1643650214.0492427,20,0.012715579941868782
1643650578.2778955,21,0.01214215625077486
1643650942.4851043,22,0.01317843422293663
1643651305.892125,23,0.013952392153441906
1643651670.9326098,24,0.01136814709752798
1643652035.7532053,25,0.010921722277998924
1643652399.3763394,26,0.010977303609251976
1643652763.3109164,27,0.010643505491316319
1643653129.5144758,28,0.010534171015024185
1643653493.9870381,29,0.010123462416231632
1643653858.1350791,30,0.010244106873869896
1643654222.357321,31,0.010086559690535069
1643654587.8940938,32,0.010004137642681599
1643654952.438781,33,0.00967627577483654
1643655317.7014627,34,0.00969128217548132
1643655681.753676,35,0.009282625280320644
1643656046.96485,36,0.009159277193248272
1643656411.5541978,37,0.009266126900911331
1643656775.6692753,38,0.009163771755993366
1643657140.7285473,39,0.009093290194869041
1643657506.0759087,40,0.009194837883114815
1643657870.7802706,41,0.00958574190735817
1643658237.6958897,42,0.008680278435349464
1643658602.5054276,43,0.00889582373201847
1643658968.650982,44,0.008793139830231667
1643659333.9795156,45,0.008504158817231655
1643659699.47926,46,0.008462411351501942
1643660064.6239347,47,0.008401719853281975
1643660429.4632735,48,0.008228384889662266
1643660797.3302865,49,0.008123362436890602
1643661165.3246906,50,0.008154346607625484
1643661533.1566834,51,0.008137251250445843
1643661900.6621187,52,0.008072073571383953
1643662272.0808573,53,0.0081139812245965
1643662643.317722,54,0.007802735548466444
1643663017.4064283,55,0.007793456315994263
1643663540.328761,56,0.007748690899461508
1643664085.1751342,57,0.0076429578475654125
1643664627.0016387,58,0.007593793794512749
1643665163.0909863,59,0.007545861415565014
1643665691.571602,60,0.007500372361391783
1643666173.6529405,61,0.007615900598466396
1643666545.6653829,62,0.007691365201026201
1643666973.5236444,63,0.007841242477297783
1643667424.0523553,64,0.007524948567152023
1643667872.0633664,65,0.0074582211673259735
1643668317.487884,66,0.007154008839279413
1643668761.953539,67,0.00719887251034379
1643669204.4518733,68,0.007447312120348215
1643669646.2728994,69,0.007124793250113726
1643670082.6786451,70,0.007299091666936874
1643670552.2118666,71,0.00719502754509449
1643671018.9190805,72,0.007555132731795311
1643671485.1688526,73,0.007289293222129345
1643671954.3333237,74,0.007300208322703838
1643672376.0803213,75,0.0072400253266096115
1643672780.9782407,76,0.00738382525742054
1643673255.2628107,77,0.007181954104453325
1643673726.118346,78,0.007212286815047264
1643674189.8998842,79,0.007061892654746771
1643674649.2226381,80,0.006796378642320633
1643675104.7470303,81,0.007105844095349312
1643675542.5670445,82,0.007219268940389156
1643676004.3238301,83,0.00680724810808897
1643676476.4832754,84,0.006607111543416977
1643676949.1761916,85,0.006810391787439585
1643677417.2969775,86,0.00695837615057826
1643677881.5618167,87,0.006771520711481571
1643678349.751759,88,0.006716805975884199
1643678816.5823445,89,0.006704093422740698
1643679282.2449155,90,0.0065981424413621426
1643679748.57593,91,0.006571646314114332
1643680216.273783,92,0.006447014398872852
1643680679.9055064,93,0.006612337194383144
1643681098.6584656,94,0.006639665924012661
1643681569.1818223,95,0.006706632673740387
1643682038.8594372,96,0.006662194151431322
1643682509.9824033,97,0.006510143633931875
1643682982.2029417,98,0.00634689349681139
1643683388.586528,99,0.006377067882567644
