Wall time,Step,Value
1643446810.8172364,0,0.24079705774784088
1643447077.5722075,1,0.04484528303146362
1643447344.0722811,2,0.028723249211907387
1643447610.5253258,3,0.02151208184659481
1643447877.1358564,4,0.01791735552251339
1643448143.873936,5,0.014476670883595943
1643448410.7255235,6,0.01264885626733303
1643448677.1550968,7,0.011385512538254261
1643448943.8617728,8,0.00967000238597393
1643449210.4047413,9,0.009247723035514355
1643449477.0230687,10,0.008318976499140263
1643449744.1160483,11,0.008496246300637722
1643450010.5718334,12,0.0068815634585917
1643450277.0720158,13,0.006490866653621197
1643450543.3037932,14,0.006341055501252413
1643450809.8814018,15,0.00589986564591527
1643451076.3577254,16,0.005465837195515633
1643451342.8407385,17,0.005300269462168217
1643451609.0485046,18,0.005072250496596098
1643451875.2252731,19,0.004732927773147821
1643452141.437375,20,0.00449326541274786
1643452408.043745,21,0.004465761594474316
1643452674.5883062,22,0.0040993220172822475
1643452941.1894908,23,0.004047926515340805
1643453207.608001,24,0.003991547040641308
1643453474.001156,25,0.003911859821528196
1643453740.3328342,26,0.003599803429096937
1643454006.911228,27,0.0034246109426021576
1643454273.471887,28,0.0036441481206566095
1643454540.0994093,29,0.003310555825009942
1643454806.4833064,30,0.0036280485801398754
1643455073.2257776,31,0.003194778226315975
1643455339.677354,32,0.003199698869138956
1643455606.600988,33,0.0030838148668408394
1643455873.14899,34,0.002853637794032693
1643456139.4604957,35,0.002947045722976327
1643456405.9084742,36,0.0027674126904457808
1643456672.4481974,37,0.002681728219613433
1643456938.8896046,38,0.0029911878518760204
1643457205.2458293,39,0.0026795293670147657
1643457471.8893232,40,0.0025843812618404627
1643457738.553613,41,0.0026068282313644886
1643458005.1957772,42,0.002822929760441184
1643458271.7348938,43,0.002428520005196333
1643458538.5441592,44,0.0027028070762753487
1643458805.1595063,45,0.0023373474832624197
1643459071.7589087,46,0.002431589877232909
1643459338.1986973,47,0.0024882685393095016
1643459604.6283803,48,0.002349644200876355
1643459871.1260464,49,0.0022846930660307407
1643460137.868321,50,0.0023350524716079235
1643460404.6023211,51,0.0022972915321588516
1643460671.200718,52,0.002159109339118004
1643460937.5423245,53,0.0023376336321234703
1643461204.017784,54,0.0020654089748859406
1643461470.5390754,55,0.0025405697524547577
1643461737.2474618,56,0.0021248208358883858
1643462003.8192365,57,0.002049965551123023
1643462270.445843,58,0.002080746693536639
1643462536.7819233,59,0.002088335808366537
1643462803.4219449,60,0.0020473964978009462
1643463070.0659354,61,0.00207314221188426
1643463336.704126,62,0.001985755516216159
1643463603.0843844,63,0.0019908915273845196
1643463869.448835,64,0.001860902993939817
1643464135.7722454,65,0.0019011147087439895
1643464402.2918086,66,0.0019502872601151466
1643464668.590003,67,0.0017849624855443835
1643464935.310664,68,0.0019108427222818136
1643465201.8774364,69,0.0019062106730416417
1643465468.2180252,70,0.0018893691012635827
1643465734.7798388,71,0.0017282131593674421
1643466001.2751596,72,0.0017463339027017355
1643466267.8983226,73,0.0017641696613281965
1643466534.2576845,74,0.0017100049881264567
1643466800.6086051,75,0.001716419355943799
1643467067.2815187,76,0.0017584838205948472
1643467333.8287764,77,0.0016547302948310971
1643467600.51663,78,0.0016454403521493077
1643467867.7232232,79,0.001644191681407392
1643468135.0854652,80,0.0017126163002103567
1643468402.2113492,81,0.001751295174472034
1643468668.8602483,82,0.0017204004107043147
1643468935.3153284,83,0.0016745341708883643
1643469202.0147462,84,0.001598270726390183
1643469468.8128097,85,0.0015993232373148203
1643469735.2349224,86,0.0015925627667456865
1643470001.8612044,87,0.0015640263445675373
1643470267.9970448,88,0.0016770646907389164
1643470534.5360556,89,0.001545288017950952
1643470800.7062144,90,0.0015925602056086063
1643471067.536149,91,0.0015315281925722957
1643471333.7629216,92,0.0016228117747232318
1643471600.2316303,93,0.0014765255618840456
1643471866.5128226,94,0.0015401816926896572
1643472133.0220926,95,0.0016480096383020282
1643472399.6008809,96,0.001426665228791535
1643472666.026617,97,0.0014789735432714224
1643472932.4021409,98,0.0014566000318154693
1643473199.1756842,99,0.001408266369253397
