Wall time,Step,Value
1641674682.4003603,0,0.1585015505552292
1641674707.0286965,1,0.031178904697299004
1641674731.8256152,2,0.0154751380905509
1641674756.3620987,3,0.011049083434045315
1641674781.1092033,4,0.008831784129142761
1641674805.7922397,5,0.00732812937349081
1641674830.4818027,6,0.006147545296698809
1641674855.070632,7,0.0055209919810295105
1641674879.8314037,8,0.004679232835769653
1641674904.471156,9,0.004328689072281122
1641674929.224582,10,0.004123975057154894
1641674953.897753,11,0.003401929046958685
1641674979.0512755,12,0.003232967806980014
1641675003.9908907,13,0.003065448720008135
1641675028.838638,14,0.0028692393098026514
1641675053.4589393,15,0.0028448894154280424
1641675078.2008665,16,0.0026163554284721613
1641675102.9031148,17,0.002401904435828328
1641675127.5893695,18,0.0023821706417948008
1641675152.2939725,19,0.002171982079744339
1641675177.073319,20,0.0021616248413920403
1641675201.7712455,21,0.0021265882533043623
1641675226.46358,22,0.0019788420759141445
1641675251.0964394,23,0.0019192240433767438
1641675275.8624213,24,0.001950061065144837
1641675300.5372648,25,0.001780913327820599
1641675325.2668304,26,0.0018358415691182017
1641675349.8747642,27,0.001651040161959827
1641675374.6502252,28,0.0016612570034340024
1641675399.3297765,29,0.001655403058975935
1641675424.081645,30,0.0015906296903267503
1641675448.685382,31,0.0015360151883214712
1641675473.565358,32,0.001520393299870193
1641675498.2301455,33,0.0014968247851356864
1641675522.9948266,34,0.0014663494657725096
1641675547.6020074,35,0.0014619200956076384
1641675572.4447684,36,0.0013698849361389875
1641675597.0991373,37,0.0013306181645020843
1641675621.882292,38,0.0013043573126196861
1641675646.4241724,39,0.0013203686103224754
1641675671.0613172,40,0.0013499556807801127
1641675695.6786046,41,0.0012231498258188367
1641675720.286732,42,0.0012633727164939046
1641675744.8317432,43,0.0013053356669843197
1641675769.542884,44,0.0012067725183442235
1641675794.1830142,45,0.001225725864060223
1641675818.793782,46,0.001159569714218378
1641675843.4572635,47,0.0012051461962983012
1641675868.1827254,48,0.0011922261910513043
1641675892.7857816,49,0.0011469065211713314
1641675917.967536,50,0.0011710451217368245
1641675942.7044437,51,0.0010910490527749062
1641675967.4568043,52,0.001134311081841588
1641675992.1132736,53,0.0010796975111588836
1641676016.8121867,54,0.0010757038835436106
1641676041.4907074,55,0.0010810376843437552
1641676066.2607539,56,0.0010270907077938318
1641676090.919093,57,0.0010721335420385003
1641676115.6709907,58,0.0009860232239589095
1641676140.3108037,59,0.0010306384647265077
1641676165.210447,60,0.0010418185265734792
1641676189.9208388,61,0.0009874374372884631
1641676214.6142676,62,0.000995710026472807
1641676239.2622283,63,0.0009307925356552005
1641676264.324636,64,0.0009603086509741843
1641676289.001264,65,0.0009890897199511528
1641676313.7235594,66,0.0009291041642427444
1641676338.4220366,67,0.0009283291874453425
1641676363.2717333,68,0.0009533456177450716
1641676387.9376457,69,0.0009697343339212239
1641676412.7122386,70,0.0009246672270819545
1641676437.367941,71,0.0009116603177972138
1641676462.1389995,72,0.0009248975547961891
1641676486.825628,73,0.0008803596720099449
1641676511.5729902,74,0.0009016543626785278
1641676536.1845598,75,0.0008601342560723424
1641676560.9949248,76,0.0008835559710860252
1641676585.5840368,77,0.0008737095049582422
1641676610.3617773,78,0.0008908691816031933
1641676634.8651836,79,0.0008910011383704841
1641676659.6385677,80,0.0008739507757127285
1641676684.26506,81,0.0009060783195309341
1641676708.8962595,82,0.0008507846505381167
1641676733.3942096,83,0.0008066739537753165
1641676758.0502279,84,0.0008489001775160432
1641676782.610624,85,0.0008141259313561022
1641676807.2462246,86,0.0008545400341972709
1641676831.6920764,87,0.0008285299991257489
1641676856.3444386,88,0.0008464722195640206
1641676880.890982,89,0.0008498451788909733
1641676905.5205467,90,0.0007903683581389487
1641676929.9402463,91,0.0008382208179682493
1641676954.5729814,92,0.0008326398674398661
1641676979.1818798,93,0.0007829823880456388
1641677003.8235595,94,0.0008419586811214685
1641677028.305843,95,0.0008189727086573839
1641677052.9911149,96,0.0007822741172276437
1641677077.5722191,97,0.0007846399093978107
1641677102.2331402,98,0.000809629273135215
1641677126.7484572,99,0.0007872202550061047
